id_img,label
2791,angry
27967,sad
27982,angry
28015,neutral
28058,angry
28062,neutral
28120,angry
28144,neutral
28148,angry
28149,angry
28207,angry
28248,sad
28288,angry
28300,angry
28401,happy
28438,fear
28498,sad
28509,sad
28543,sad
28547,angry
28560,disgust
28585,angry
28614,angry
28618,neutral
28620,angry
28660,angry
28707,surprise
28720,angry
28731,sad
28737,surprise
28743,neutral
28749,angry
28800,surprise
28840,neutral
28867,angry
28884,sad
2890,sad
28932,sad
28952,angry
29085,angry
29119,happy
29132,sad
29202,neutral
29266,angry
29319,angry
2933,disgust
29414,sad
29471,angry
29477,neutral
29493,angry
29523,angry
29527,sad
29554,angry
29571,angry
29581,angry
29588,surprise
29614,disgust
29669,fear
29685,sad
29730,angry
298,angry
29818,angry
29866,neutral
29929,sad
29931,surprise
29947,neutral
29977,sad
29980,sad
30002,sad
30004,angry
30015,happy
30024,angry
30058,neutral
30059,neutral
30082,angry
30085,sad
30171,angry
3021,angry
30260,neutral
30273,sad
30290,neutral
30305,angry
30320,sad
30325,happy
30394,angry
30415,neutral
30420,angry
30456,fear
30458,angry
30460,angry
30490,neutral
30509,happy
30535,fear
30563,neutral
30584,surprise
30619,happy
30901,angry
30933,sad
30944,happy
3099,neutral
31033,angry
31042,angry
31081,neutral
31083,neutral
31138,happy
31142,fear
31203,angry
3121,neutral
3137,angry
31491,angry
31529,sad
31544,sad
31609,happy
31635,neutral
31693,sad
31703,angry
3176,neutral
31849,fear
3186,angry
31873,angry
3188,happy
31928,happy
32023,angry
32024,neutral
32153,fear
32161,neutral
32223,disgust
32231,angry
3226,angry
32278,disgust
32281,neutral
32298,angry
32336,angry
32352,neutral
32367,fear
32454,surprise
32464,fear
32473,angry
3248,happy
32481,surprise
32506,happy
32512,angry
32575,neutral
32584,angry
32617,fear
32662,happy
32755,angry
32777,angry
33015,sad
3303,fear
33105,angry
33131,angry
33221,angry
3327,sad
33301,happy
33308,happy
3334,sad
33352,angry
33444,fear
33450,neutral
33459,neutral
33494,angry
33560,neutral
33573,angry
33633,angry
33666,angry
3370,angry
33729,angry
3377,angry
338,angry
33809,angry
33829,neutral
33890,neutral
33924,happy
33926,fear
3393,sad
33935,angry
33977,happy
33987,neutral
33998,angry
34036,happy
34040,neutral
3412,neutral
34138,angry
34151,angry
34175,happy
34178,angry
34184,angry
34238,angry
34259,sad
34352,sad
34359,surprise
34363,neutral
34448,sad
34474,angry
3449,sad
34507,neutral
34581,angry
34592,angry
34596,sad
34620,angry
3467,fear
34714,angry
34778,angry
34879,surprise
35009,angry
35010,sad
35028,angry
35041,neutral
35059,angry
35145,angry
35149,angry
35162,angry
35210,fear
3522,neutral
35261,fear
35298,happy
35407,angry
35425,angry
35439,angry
35447,sad
35514,angry
3558,angry
3564,angry
35669,angry
35681,angry
35682,neutral
35731,sad
35753,sad
35805,angry
35809,angry
35820,angry
35828,fear
35881,angry
35884,neutral
3599,sad
3632,angry
377,sad
38,angry
3802,angry
3819,sad
3839,happy
3862,neutral
3870,neutral
3913,sad
4015,angry
404,fear
4060,neutral
4077,angry
4100,fear
4196,sad
4229,neutral
4306,angry
4317,neutral
4324,angry
4349,angry
4384,angry
4396,happy
4397,sad
4459,angry
4468,angry
4502,angry
4579,neutral
4616,angry
4637,neutral
4660,sad
4665,angry
4670,sad
4700,angry
4751,fear
4807,fear
4878,angry
4937,sad
5010,angry
5060,angry
5064,neutral
521,sad
5220,angry
5233,angry
5244,sad
5259,neutral
5312,sad
5317,fear
5400,angry
5422,surprise
5432,sad
5434,angry
5459,angry
5519,angry
5564,angry
5570,angry
5582,angry
5607,sad
5610,neutral
5637,angry
5732,angry
5739,neutral
5780,angry
5810,angry
5822,angry
5859,happy
5883,angry
5888,happy
589,happy
5902,fear
5962,angry
6009,angry
6017,sad
6075,angry
608,sad
6088,angry
6119,angry
6129,angry
6155,neutral
6225,fear
6232,angry
624,neutral
6274,angry
6278,angry
6283,disgust
6321,neutral
633,sad
6347,angry
6364,neutral
6365,sad
6375,angry
6390,fear
6420,angry
6426,fear
6471,angry
6484,angry
65,sad
654,sad
6547,happy
6555,happy
6561,angry
6566,fear
6580,angry
6581,angry
6584,fear
6618,neutral
6621,sad
665,neutral
6652,happy
6726,angry
6739,fear
6745,sad
676,neutral
6766,angry
6809,happy
6890,angry
6923,angry
6955,angry
6965,angry
7015,angry
7056,angry
7103,neutral
7136,happy
7174,angry
7219,neutral
7257,angry
7261,neutral
727,neutral
7284,angry
7291,sad
7409,angry
7492,sad
7550,fear
7559,fear
7589,happy
764,neutral
7655,angry
7668,angry
7729,sad
7777,angry
7793,sad
7811,sad
7886,neutral
7919,sad
7937,neutral
7979,angry
8000,angry
8001,angry
8052,angry
8096,angry
8103,neutral
8130,angry
8151,angry
816,angry
8267,neutral
8275,angry
8299,angry
8402,neutral
842,angry
854,angry
8555,neutral
8581,sad
8593,sad
861,angry
8661,fear
8685,angry
8719,angry
8734,happy
8902,happy
8916,angry
8969,angry
9012,angry
9059,neutral
9100,angry
9156,surprise
9266,surprise
9293,angry
9331,angry
9400,fear
9567,neutral
9615,angry
966,angry
9691,sad
9698,sad
9715,angry
9748,angry
9785,angry
9802,angry
9811,neutral
9862,angry
9884,sad
9931,angry
10053,disgust
10435,disgust
10532,neutral
1115,disgust
11222,disgust
11529,disgust
11639,disgust
12417,disgust
12753,disgust
13372,fear
13597,angry
13652,disgust
13847,angry
14041,sad
14869,sad
14954,sad
14958,disgust
15110,angry
16021,happy
16054,disgust
16121,disgust
16264,angry
16718,disgust
17260,angry
18077,neutral
1843,disgust
18464,disgust
18716,angry
19649,sad
19734,disgust
19770,disgust
19801,disgust
19831,disgust
20761,disgust
21744,angry
21765,disgust
21851,fear
22320,disgust
2275,sad
23141,disgust
23153,sad
23665,disgust
23876,sad
24578,neutral
25267,angry
25538,disgust
25541,sad
26859,happy
2732,sad
2742,disgust
28332,angry
28390,surprise
28710,disgust
28987,angry
29158,disgust
29269,disgust
30347,sad
30428,disgust
30499,disgust
30601,disgust
30719,disgust
30761,disgust
30907,disgust
3101,disgust
31232,angry
31323,neutral
31796,angry
31828,disgust
32487,fear
32681,disgust
33209,angry
33284,disgust
33561,disgust
33670,disgust
33995,angry
34022,angry
34432,disgust
34505,sad
34519,happy
3521,fear
35376,disgust
35580,disgust
3690,fear
3778,disgust
4002,sad
4004,disgust
4265,fear
4312,angry
4481,disgust
4737,sad
5085,disgust
533,fear
573,disgust
6231,disgust
6926,disgust
7068,disgust
7192,disgust
7405,fear
7455,disgust
7592,disgust
7835,disgust
807,neutral
8415,angry
8585,disgust
8726,disgust
8893,disgust
8948,sad
9043,disgust
9297,disgust
9460,disgust
9504,sad
10029,fear
10043,happy
10044,fear
1008,fear
10099,fear
101,neutral
10189,fear
10263,neutral
10267,angry
10278,angry
10292,neutral
10355,fear
10409,happy
10437,sad
10443,sad
10445,sad
10458,sad
10489,fear
10493,surprise
10534,happy
1075,sad
10758,sad
1079,sad
10797,fear
10832,neutral
10933,fear
10944,sad
10968,neutral
10979,neutral
11030,fear
11036,angry
11039,neutral
11054,neutral
11057,neutral
11104,sad
11112,fear
11137,surprise
11143,sad
11146,fear
1116,sad
1128,fear
1133,sad
11353,fear
11360,happy
1137,neutral
11381,happy
11412,fear
11416,fear
11471,angry
11536,surprise
1154,neutral
11559,surprise
11587,neutral
11653,fear
11682,fear
11687,happy
1169,neutral
11704,fear
11706,fear
11727,sad
11729,sad
11747,neutral
11754,neutral
11774,sad
11816,fear
11855,angry
11904,fear
1193,surprise
11944,fear
11968,surprise
11999,sad
12063,angry
12125,fear
12255,fear
12259,happy
12313,fear
12334,angry
12350,surprise
12383,happy
12431,neutral
12440,neutral
12472,neutral
12496,sad
12527,fear
12578,happy
12592,fear
12634,angry
12674,sad
12676,angry
12698,surprise
12712,fear
12737,fear
12809,sad
12891,sad
12948,surprise
12986,fear
12988,sad
13067,neutral
13071,sad
131,fear
13114,sad
13121,happy
13152,fear
13179,sad
13233,fear
1325,neutral
13250,angry
13252,surprise
13301,fear
13306,angry
13308,fear
13310,angry
13362,sad
13394,happy
13405,sad
1343,angry
13482,fear
13486,sad
13518,fear
13549,surprise
13561,surprise
13585,angry
13587,fear
13593,fear
13596,happy
13638,sad
13664,fear
1367,fear
13683,neutral
13694,surprise
13798,fear
13855,neutral
1389,sad
13899,neutral
13913,sad
13921,sad
13928,fear
13933,neutral
13939,fear
13965,angry
13971,happy
1401,neutral
14011,fear
14033,neutral
14037,sad
14044,sad
14057,happy
14082,fear
1410,surprise
14114,happy
14117,angry
14268,fear
1429,fear
14306,neutral
1441,sad
14444,neutral
14452,angry
14509,fear
14529,angry
14551,fear
14605,sad
14620,angry
14637,fear
1465,angry
14722,sad
1474,fear
14744,happy
14747,neutral
14786,sad
14789,fear
148,angry
1485,sad
14891,fear
14987,sad
15001,fear
15012,angry
15040,fear
1506,sad
15088,sad
15134,fear
15191,fear
15198,fear
15260,fear
15268,happy
15279,sad
15280,fear
1534,happy
15503,happy
15539,neutral
15544,surprise
15578,sad
15615,surprise
15622,angry
15663,sad
15668,sad
15678,angry
1576,sad
15778,fear
15859,angry
15870,fear
15881,fear
15921,fear
15950,angry
15984,fear
1599,neutral
15999,angry
16039,fear
1606,sad
16071,fear
16113,neutral
16134,fear
16226,sad
16277,fear
16318,fear
16330,surprise
16346,fear
16374,fear
16395,sad
16429,sad
16440,surprise
16450,happy
16486,fear
16489,sad
16501,neutral
16503,sad
16523,fear
16539,sad
1654,happy
16559,sad
1657,surprise
1660,fear
16609,sad
16632,angry
16674,fear
16775,fear
16788,fear
16802,fear
16811,neutral
16830,sad
16915,sad
16930,sad
16954,neutral
16977,happy
16990,sad
17105,sad
17107,fear
17114,fear
17180,fear
17191,fear
17213,happy
17217,fear
1722,fear
17236,fear
1727,happy
17314,fear
17334,sad
17369,neutral
17449,angry
17479,fear
17503,happy
17550,sad
17558,sad
1756,fear
17587,angry
17631,fear
17668,fear
17685,neutral
17707,fear
17710,fear
17762,angry
17816,angry
17831,neutral
17834,happy
17901,fear
17930,fear
17932,angry
17934,neutral
1796,sad
1799,neutral
18006,angry
18010,fear
18068,neutral
18073,fear
18104,fear
18106,angry
18108,surprise
18117,angry
18148,sad
18203,angry
18291,happy
18299,surprise
18309,surprise
18317,fear
18325,angry
18336,fear
18364,neutral
1838,fear
18404,fear
18513,happy
18517,happy
18523,neutral
18527,fear
18542,fear
18569,angry
1857,sad
18574,disgust
18641,angry
18713,sad
1873,surprise
18753,sad
18757,angry
18763,fear
18905,fear
18908,fear
18911,surprise
18960,neutral
18974,fear
18976,angry
18984,neutral
19000,sad
19020,fear
19064,neutral
19089,fear
19119,sad
19188,sad
19216,sad
19226,neutral
19235,fear
19252,sad
1929,fear
19349,sad
1939,neutral
19454,neutral
19473,disgust
19497,fear
19559,angry
19599,sad
19612,happy
19644,neutral
19682,angry
19740,fear
19754,sad
19810,sad
19841,fear
1986,fear
19888,fear
19896,neutral
19897,neutral
19995,fear
200,angry
20037,surprise
20058,happy
20062,fear
20083,fear
20135,fear
20194,fear
20214,sad
20265,happy
20337,neutral
20411,neutral
20424,angry
20450,fear
20461,fear
2047,sad
20476,angry
20495,angry
20508,neutral
20526,fear
20579,fear
20598,happy
20617,neutral
20715,neutral
20831,sad
20843,fear
20851,sad
20897,sad
20970,sad
2098,sad
21,fear
21070,fear
21101,fear
21102,surprise
21227,fear
21230,sad
21250,fear
21269,happy
21280,surprise
21352,fear
21360,sad
21387,fear
21420,sad
21464,sad
21499,fear
21500,fear
21556,sad
21559,fear
21598,surprise
21615,neutral
21654,sad
21686,angry
21697,happy
2178,surprise
21833,fear
21858,neutral
21877,sad
21946,surprise
21967,fear
22050,fear
22074,angry
22102,sad
22130,fear
22166,fear
2226,fear
22326,fear
22349,sad
224,fear
22458,angry
22485,happy
22520,surprise
22607,happy
22640,sad
22662,fear
22756,fear
22791,fear
22827,fear
22839,fear
22840,surprise
22917,neutral
22944,angry
22988,angry
22997,happy
23038,fear
23083,sad
23100,surprise
23126,fear
23142,happy
23184,fear
23192,sad
23209,surprise
23260,fear
23305,surprise
23332,sad
23362,neutral
23368,fear
23389,fear
23403,sad
23427,sad
23447,angry
23463,fear
23477,angry
23517,fear
23540,surprise
23561,fear
23566,fear
2357,angry
23718,surprise
23731,sad
23767,fear
23778,sad
2378,fear
23791,fear
2391,angry
24016,fear
24035,neutral
24088,fear
24089,fear
24131,neutral
2416,sad
24165,sad
24185,angry
24213,fear
24220,sad
2426,neutral
24452,fear
24479,fear
24482,fear
24539,sad
24554,happy
24562,surprise
24579,happy
24621,fear
24625,happy
24694,angry
24721,fear
24753,sad
24763,fear
24778,happy
24822,angry
24880,sad
24948,neutral
24963,sad
24978,sad
24991,sad
25045,angry
25046,fear
25061,angry
25074,angry
25108,surprise
25109,sad
25133,sad
25162,fear
25191,neutral
25202,sad
25220,fear
25242,fear
25247,sad
25298,happy
25306,fear
25327,sad
25359,neutral
25439,fear
25481,neutral
25496,neutral
25555,fear
25570,surprise
25577,sad
25590,sad
25605,fear
25621,fear
25638,fear
25647,fear
25710,fear
258,fear
25820,fear
25914,sad
2592,angry
2593,sad
26082,neutral
26091,happy
26097,sad
26131,sad
26210,happy
26250,fear
26275,happy
26283,sad
26363,sad
26377,fear
26385,fear
26394,fear
264,sad
26402,fear
26409,surprise
2641,fear
26454,angry
26469,surprise
2651,sad
2657,surprise
26582,neutral
26726,sad
2681,angry
26842,neutral
26895,neutral
26916,fear
26927,angry
26973,fear
26980,sad
270,sad
27006,angry
27077,sad
27094,neutral
27098,fear
27103,angry
27145,angry
27300,fear
27308,neutral
27359,fear
27363,fear
27369,sad
27488,fear
27503,angry
27509,fear
27591,sad
27635,fear
27709,sad
27764,fear
27772,sad
27806,sad
27846,fear
27868,fear
27889,fear
2789,sad
27899,happy
27910,fear
27937,neutral
28050,angry
28101,neutral
28189,sad
28210,neutral
28243,fear
28267,fear
28308,fear
28331,sad
28417,fear
28453,fear
28503,fear
28515,fear
28548,fear
2858,sad
2860,fear
28627,fear
28701,neutral
28704,fear
28724,fear
28729,fear
28734,sad
28859,sad
29005,fear
29026,fear
29027,sad
29043,fear
2906,angry
29068,fear
29126,angry
29152,fear
29219,sad
2927,neutral
29284,fear
29285,sad
29291,happy
29315,angry
29327,sad
29349,surprise
29389,fear
29478,neutral
29528,fear
29536,sad
29603,fear
29629,neutral
29674,angry
297,happy
29701,fear
29709,fear
29713,fear
29720,fear
29731,angry
29733,sad
29735,neutral
29738,neutral
29795,happy
29869,sad
2987,fear
29871,sad
2988,surprise
29892,sad
29912,neutral
29924,angry
29990,fear
3000,surprise
30062,happy
30074,sad
30196,fear
30206,neutral
30237,fear
30253,sad
30316,surprise
30333,neutral
3036,sad
30482,happy
30564,fear
3057,sad
30594,surprise
30638,sad
30735,angry
30774,angry
30798,sad
3087,sad
30936,sad
31007,sad
31105,angry
31107,neutral
31116,fear
3112,fear
31130,fear
31157,fear
31159,fear
31188,fear
3124,sad
31286,fear
31330,sad
31341,fear
31357,fear
31375,angry
31395,sad
31398,fear
314,sad
31421,sad
31461,neutral
31526,sad
31535,happy
31569,fear
31625,fear
31638,sad
31655,sad
3170,surprise
31738,sad
31782,fear
31821,fear
31855,fear
31860,fear
31866,happy
31903,fear
31916,fear
31940,sad
31954,fear
31973,sad
31979,neutral
32076,neutral
32097,sad
32103,neutral
32180,sad
32279,fear
32323,fear
32349,fear
32351,angry
32438,sad
32461,neutral
32463,neutral
32485,fear
32507,fear
32551,fear
32569,fear
32619,neutral
32623,fear
32642,fear
32682,angry
32688,sad
3269,fear
32692,sad
32696,sad
32758,fear
32766,sad
32799,fear
32829,sad
32876,angry
32879,surprise
32889,angry
32931,angry
32940,fear
32941,neutral
32946,sad
3296,sad
3297,sad
32996,fear
33007,angry
33051,fear
33097,fear
3314,fear
33215,fear
33258,sad
33299,fear
33358,fear
33390,neutral
33410,angry
33419,happy
33440,surprise
33490,neutral
33519,disgust
33535,sad
33548,fear
33559,neutral
33587,fear
33608,sad
33617,sad
33644,surprise
33673,surprise
33674,neutral
33701,sad
33718,sad
33806,angry
33855,sad
3391,fear
33919,fear
33940,happy
340,fear
3402,neutral
34024,fear
34063,neutral
3409,happy
34097,fear
341,happy
34100,neutral
34117,neutral
34120,happy
34143,angry
34201,fear
34277,sad
34325,fear
34356,angry
34382,fear
34396,fear
34415,angry
34462,fear
34465,happy
34522,happy
34545,neutral
34613,fear
34656,fear
34659,fear
34675,fear
3472,neutral
34730,happy
34755,surprise
34878,sad
34897,neutral
34968,fear
34972,sad
35022,fear
35120,sad
35151,surprise
35202,fear
35207,fear
35230,fear
35238,surprise
35250,sad
35257,fear
35279,sad
35322,sad
35334,fear
35362,fear
35363,fear
35394,fear
35410,sad
35427,fear
35453,fear
35541,fear
35592,fear
35629,fear
3565,surprise
35697,fear
35709,angry
3584,neutral
35851,neutral
3601,surprise
3645,sad
365,angry
3709,sad
3714,angry
3719,fear
3722,surprise
3736,fear
3739,sad
3742,neutral
3783,neutral
3785,neutral
3836,sad
3837,sad
3985,fear
4033,fear
4040,fear
4064,sad
4098,neutral
414,fear
418,sad
4200,fear
4217,sad
4234,neutral
4296,sad
4308,fear
4316,neutral
4340,fear
4411,fear
4453,fear
4516,happy
452,happy
4523,fear
454,sad
4540,neutral
4547,angry
460,fear
4650,surprise
4821,fear
483,sad
4858,fear
4901,happy
4917,neutral
4975,fear
4979,sad
4986,fear
500,fear
5023,neutral
504,sad
507,surprise
5074,neutral
5097,sad
5117,angry
5184,disgust
5222,surprise
5253,surprise
5263,fear
5283,fear
5360,sad
538,sad
546,neutral
5472,sad
5514,fear
5567,neutral
5622,fear
5638,sad
5654,sad
5717,neutral
5736,fear
5809,surprise
5858,sad
5957,angry
5961,sad
5989,happy
5992,fear
6035,fear
6037,fear
6054,fear
6059,surprise
6062,angry
6064,fear
6091,fear
6106,neutral
6152,fear
6153,angry
6176,angry
6179,fear
6214,fear
6311,angry
6345,neutral
6346,happy
6366,surprise
6469,happy
6495,sad
6515,neutral
6608,fear
6732,angry
6747,neutral
6808,fear
6814,sad
6876,fear
689,fear
6902,happy
6909,fear
6973,fear
6988,fear
7027,sad
7038,fear
7102,fear
712,sad
7129,fear
7146,happy
7150,disgust
7158,sad
7182,fear
7270,sad
7271,neutral
729,sad
73,fear
7302,fear
7305,sad
7350,surprise
7394,neutral
741,neutral
7517,angry
7542,fear
7580,angry
7681,surprise
7684,happy
7748,fear
7749,sad
7756,fear
7786,fear
7819,sad
7846,sad
7875,sad
7894,sad
794,neutral
7980,happy
8035,fear
8040,fear
8043,fear
8067,neutral
8119,sad
8163,neutral
8177,happy
8178,fear
8239,happy
8350,fear
8433,angry
8454,sad
8474,angry
8481,sad
85,neutral
8556,angry
859,happy
8611,happy
8637,fear
8645,surprise
8672,fear
872,fear
8754,fear
8795,happy
8797,sad
8818,angry
886,fear
9037,surprise
9040,angry
9101,fear
911,angry
9179,neutral
9205,fear
9232,neutral
9251,happy
9261,neutral
9281,fear
9302,sad
9333,sad
9369,fear
9370,angry
9474,fear
949,sad
9602,angry
9606,fear
9842,angry
9898,angry
10019,happy
10023,fear
10074,happy
10096,happy
10106,happy
10126,sad
10138,happy
10141,surprise
1020,fear
10218,happy
10237,happy
10248,happy
10257,happy
1027,happy
10273,neutral
10276,happy
10312,happy
10317,happy
10344,happy
10362,happy
10367,happy
10370,happy
10432,happy
10456,angry
10467,happy
10468,fear
10480,happy
10528,happy
10540,happy
10552,happy
1056,happy
10571,surprise
1058,happy
10622,happy
10638,neutral
10640,happy
10644,sad
10647,happy
10683,happy
10703,sad
1074,happy
10770,sad
10773,happy
10792,happy
1081,happy
10811,happy
10841,happy
10879,happy
10903,happy
10935,happy
10956,happy
10992,happy
11019,happy
1111,happy
11150,happy
11208,happy
1121,happy
11236,happy
1130,fear
11345,happy
11349,happy
11392,happy
1141,happy
11500,happy
11508,neutral
11516,happy
1152,happy
11530,happy
11549,happy
11552,happy
11558,happy
11573,happy
11575,happy
11588,neutral
1159,happy
11594,happy
11604,surprise
11614,happy
11637,happy
11646,happy
11658,happy
11717,happy
11733,happy
11763,happy
11766,happy
11772,happy
11785,happy
11793,neutral
11808,happy
11814,happy
11819,happy
11835,fear
11842,happy
11850,happy
11885,happy
11927,happy
12011,happy
1202,happy
12024,happy
12098,angry
12120,happy
12129,happy
12141,happy
12191,happy
12239,happy
12257,happy
12284,angry
12321,happy
12329,happy
12349,happy
12359,happy
12376,happy
12379,happy
12381,happy
12410,happy
1246,happy
12487,happy
12492,fear
12497,fear
12557,happy
12560,happy
12581,happy
12600,happy
12611,happy
12672,happy
12705,fear
12725,happy
12729,angry
12772,happy
12776,happy
12789,happy
12861,happy
12904,happy
12936,neutral
12951,happy
12956,happy
12957,happy
13037,happy
13073,happy
1309,happy
13105,happy
13108,happy
13127,neutral
13139,happy
13151,sad
1316,happy
13204,happy
13228,happy
13283,happy
13317,neutral
13322,happy
1334,happy
13348,happy
13353,happy
13363,happy
13366,sad
13385,happy
1341,happy
13427,happy
13428,happy
13449,happy
13456,happy
13476,happy
13502,happy
13526,happy
13528,happy
13570,happy
13584,happy
13590,happy
13615,happy
