id_img,label
24071,sad
24176,disgust
24184,angry
24252,sad
24378,sad
24412,sad
24428,angry
24435,happy
24437,sad
24441,neutral
24466,angry
24490,angry
245,angry
24501,sad
24542,sad
24660,fear
24678,angry
24711,angry
24789,neutral
24797,angry
24819,angry
24821,neutral
2484,angry
2486,sad
2487,angry
24886,sad
249,neutral
24959,surprise
24967,fear
2498,angry
24992,sad
25082,sad
25088,sad
251,neutral
25101,angry
2511,angry
25131,happy
25144,angry
25209,angry
25255,neutral
25343,sad
25360,neutral
25435,angry
25528,angry
25542,happy
2557,angry
2558,angry
25612,angry
25681,neutral
25688,sad
25778,happy
25795,neutral
2581,neutral
25811,angry
25813,happy
25844,neutral
25874,happy
25876,angry
25886,angry
25891,sad
259,happy
25944,angry
25973,neutral
26025,neutral
26038,angry
26059,angry
26121,neutral
26124,sad
26137,happy
26163,happy
26175,fear
26177,angry
26181,angry
26185,angry
26248,sad
26264,angry
26267,angry
26337,angry
26344,angry
26437,sad
26446,angry
26462,neutral
26572,angry
26597,happy
26618,fear
26620,angry
2668,angry
26725,angry
26789,neutral
26845,sad
26860,neutral
26886,neutral
26899,angry
26900,angry
26919,angry
26928,angry
26956,happy
27016,angry
27022,fear
27054,sad
2709,sad
2712,sad
27284,angry
27296,angry
27385,angry
27413,angry
27464,angry
27483,fear
27544,angry
2762,angry
27652,surprise
2770,happy
27704,sad
27715,angry
27726,neutral
27744,neutral
27770,angry
27777,sad
27798,angry
27828,fear
2791,angry
27967,sad
27982,angry
28015,neutral
28058,angry
28062,neutral
28120,angry
28144,surprise
28148,angry
28149,angry
28207,angry
28248,angry
28288,angry
28300,angry
28401,happy
28438,angry
28498,sad
28509,sad
28543,sad
28547,angry
28560,angry
28585,angry
28614,angry
28618,neutral
28620,neutral
28660,angry
28707,surprise
28720,angry
28731,sad
28737,angry
28743,sad
28749,angry
28800,surprise
28840,sad
28867,angry
28884,sad
2890,sad
28932,fear
28952,angry
29085,angry
29119,angry
29132,sad
29202,angry
29266,sad
29319,neutral
2933,angry
29414,sad
29471,neutral
29477,neutral
29493,angry
29523,angry
29527,angry
29554,angry
29571,angry
29581,angry
29588,angry
29614,happy
29669,fear
29685,sad
29730,angry
298,sad
29818,angry
29866,happy
29929,sad
29931,surprise
29947,angry
29977,angry
29980,sad
30002,angry
30004,angry
30015,happy
30024,angry
30058,angry
30059,neutral
30082,angry
30085,sad
30171,angry
3021,angry
30260,sad
30273,sad
30290,neutral
30305,angry
30320,sad
30325,fear
30394,angry
30415,angry
30420,angry
30456,sad
30458,sad
30460,angry
30490,neutral
30509,happy
30535,angry
30563,neutral
30584,happy
30619,happy
30901,angry
30933,sad
30944,happy
3099,neutral
31033,angry
31042,angry
31081,neutral
31083,neutral
31138,happy
31142,happy
31203,angry
3121,angry
3137,angry
31491,angry
31529,sad
31544,sad
31609,angry
31635,neutral
31693,sad
31703,angry
3176,angry
31849,fear
3186,angry
31873,angry
3188,happy
31928,happy
32023,angry
32024,angry
32153,happy
32161,neutral
32223,fear
32231,angry
3226,angry
32278,disgust
32281,neutral
32298,angry
32336,angry
32352,sad
32367,fear
32454,surprise
32464,fear
32473,angry
3248,happy
32481,sad
32506,happy
32512,angry
32575,neutral
32584,angry
32617,fear
32662,happy
32755,fear
32777,angry
33015,angry
3303,fear
33105,angry
33131,angry
33221,angry
3327,sad
33301,happy
33308,happy
3334,sad
33352,angry
33444,sad
33450,neutral
33459,angry
33494,angry
33560,happy
33573,neutral
33633,angry
33666,sad
3370,angry
33729,angry
3377,sad
338,sad
33809,angry
33829,angry
33890,sad
33924,happy
33926,happy
3393,sad
33935,disgust
33977,happy
33987,neutral
33998,angry
34036,angry
34040,sad
3412,happy
34138,angry
34151,angry
34175,happy
34178,angry
34184,angry
34238,angry
34259,fear
34352,sad
34359,fear
34363,neutral
34448,sad
34474,angry
3449,angry
34507,sad
34581,angry
34592,angry
34596,sad
34620,angry
3467,angry
34714,happy
34778,sad
34879,surprise
35009,sad
35010,neutral
35028,sad
35041,angry
35059,angry
35145,angry
35149,surprise
35162,angry
35210,angry
3522,neutral
35261,fear
35298,happy
35407,neutral
35425,angry
35439,angry
35447,sad
35514,angry
3558,angry
3564,angry
35669,sad
35681,surprise
35682,angry
35731,sad
35753,sad
35805,angry
35809,angry
35820,angry
35828,fear
35881,sad
35884,neutral
3599,sad
3632,sad
377,sad
38,angry
3802,angry
3819,sad
3839,happy
3862,neutral
3870,neutral
3913,sad
4015,angry
404,angry
4060,neutral
4077,angry
4100,sad
4196,sad
4229,happy
4306,angry
4317,fear
4324,angry
4349,sad
4384,angry
4396,surprise
4397,sad
4459,angry
4468,angry
4502,angry
4579,neutral
4616,angry
4637,neutral
4660,sad
4665,angry
4670,sad
4700,angry
4751,fear
4807,fear
4878,angry
4937,sad
5010,angry
5060,sad
5064,angry
521,sad
5220,angry
5233,angry
5244,sad
5259,sad
5312,sad
5317,neutral
5400,angry
5422,surprise
5432,angry
5434,fear
5459,sad
5519,angry
5564,angry
5570,angry
5582,sad
5607,sad
5610,neutral
5637,angry
5732,angry
5739,neutral
5780,angry
5810,angry
5822,angry
5859,sad
5883,neutral
5888,happy
589,happy
5902,angry
5962,angry
6009,angry
6017,sad
6075,angry
608,sad
6088,angry
6119,angry
6129,angry
6155,neutral
6225,surprise
6232,angry
624,sad
6274,angry
6278,angry
6283,angry
6321,sad
633,sad
6347,angry
6364,happy
6365,neutral
6375,angry
6390,sad
6420,angry
6426,sad
6471,angry
6484,angry
65,sad
654,happy
6547,sad
6555,neutral
6561,angry
6566,sad
6580,angry
6581,angry
6584,fear
6618,angry
6621,sad
665,sad
6652,happy
6726,angry
6739,neutral
6745,sad
676,neutral
6766,angry
6809,sad
6890,sad
6923,angry
6955,angry
6965,angry
7015,angry
7056,angry
7103,neutral
7136,angry
7174,angry
7219,neutral
7257,angry
7261,neutral
727,sad
7284,angry
7291,happy
7409,angry
7492,angry
7550,happy
7559,sad
7589,happy
764,neutral
7655,angry
7668,angry
7729,angry
7777,angry
7793,sad
7811,sad
7886,happy
7919,sad
7937,neutral
7979,angry
8000,angry
8001,angry
8052,angry
8096,happy
8103,neutral
8130,angry
8151,angry
816,angry
8267,neutral
8275,angry
8299,angry
8402,neutral
842,sad
854,fear
8555,neutral
8581,sad
8593,sad
861,surprise
8661,neutral
8685,angry
8719,sad
8734,angry
8902,angry
8916,angry
8969,angry
9012,angry
9059,neutral
9100,angry
9156,surprise
9266,surprise
9293,fear
9331,angry
9400,fear
9567,sad
9615,angry
966,neutral
9691,neutral
9698,sad
9715,angry
9748,angry
9785,fear
9802,neutral
9811,neutral
9862,sad
9884,sad
9931,angry
10053,disgust
10435,disgust
10532,fear
1115,disgust
11222,disgust
11529,disgust
11639,disgust
12417,disgust
12753,angry
13372,angry
13597,fear
13652,disgust
13847,angry
14041,sad
14869,fear
14954,sad
14958,disgust
15110,sad
16021,disgust
16054,disgust
16121,disgust
16264,angry
16718,disgust
17260,angry
18077,neutral
1843,fear
18464,disgust
18716,angry
19649,sad
19734,disgust
19770,disgust
19801,sad
19831,sad
20761,fear
21744,angry
21765,disgust
21851,sad
22320,angry
2275,happy
23141,disgust
23153,fear
23665,angry
23876,fear
24578,neutral
25267,angry
25538,disgust
25541,happy
26859,happy
2732,sad
2742,disgust
28332,sad
28390,surprise
28710,happy
28987,angry
29158,disgust
29269,disgust
30347,sad
30428,disgust
30499,disgust
30601,angry
30719,disgust
30761,disgust
30907,angry
3101,disgust
31232,angry
31323,neutral
31796,angry
31828,disgust
32487,surprise
32681,disgust
33209,angry
33284,disgust
33561,disgust
33670,angry
33995,disgust
34022,angry
34432,disgust
34505,angry
34519,happy
3521,fear
35376,disgust
35580,disgust
3690,disgust
3778,disgust
4002,fear
4004,sad
4265,fear
4312,angry
4481,fear
4737,disgust
5085,angry
533,fear
573,disgust
6231,angry
6926,angry
7068,angry
7192,angry
7405,fear
7455,disgust
7592,angry
7835,disgust
807,angry
8415,sad
8585,disgust
8726,fear
8893,disgust
8948,disgust
9043,sad
9297,disgust
9460,disgust
9504,neutral
10029,sad
10043,happy
10044,sad
1008,fear
10099,neutral
101,neutral
10189,sad
10263,neutral
10267,angry
10278,angry
10292,angry
10355,fear
10409,happy
10437,sad
10443,sad
10445,sad
10458,sad
10489,fear
10493,fear
10534,happy
1075,fear
10758,sad
1079,sad
10797,fear
10832,neutral
10933,angry
10944,happy
10968,neutral
10979,fear
11030,fear
11036,angry
11039,neutral
11054,neutral
11057,neutral
11104,sad
11112,fear
11137,surprise
11143,sad
11146,happy
1116,angry
1128,surprise
1133,neutral
11353,fear
11360,happy
1137,neutral
11381,happy
11412,angry
11416,sad
11471,disgust
11536,surprise
1154,sad
11559,surprise
11587,sad
11653,fear
11682,surprise
11687,sad
1169,neutral
11704,surprise
11706,neutral
11727,sad
11729,sad
11747,neutral
11754,neutral
11774,sad
11816,fear
11855,angry
11904,fear
1193,surprise
11944,fear
11968,surprise
11999,sad
12063,sad
12125,happy
12255,happy
12259,happy
12313,happy
12334,angry
12350,surprise
12383,happy
12431,neutral
12440,neutral
12472,neutral
12496,neutral
12527,fear
12578,happy
12592,angry
12634,angry
12674,neutral
12676,angry
12698,surprise
12712,neutral
12737,surprise
12809,sad
12891,sad
12948,neutral
12986,fear
12988,sad
13067,neutral
13071,sad
131,fear
13114,sad
13121,neutral
13152,fear
13179,fear
13233,fear
1325,neutral
13250,angry
13252,neutral
13301,happy
13306,angry
13308,fear
13310,angry
13362,sad
13394,neutral
13405,sad
1343,angry
13482,fear
13486,happy
13518,sad
13549,surprise
13561,surprise
13585,angry
13587,fear
13593,sad
13596,fear
13638,sad
13664,surprise
1367,fear
13683,neutral
13694,happy
13798,fear
13855,neutral
1389,sad
13899,neutral
13913,sad
13921,fear
13928,surprise
13933,fear
13939,surprise
13965,angry
13971,fear
1401,neutral
14011,fear
14033,neutral
14037,sad
14044,sad
14057,happy
14082,fear
1410,angry
14114,angry
14117,sad
14268,fear
1429,neutral
14306,sad
1441,sad
14444,happy
14452,neutral
14509,fear
14529,angry
14551,fear
14605,sad
14620,angry
14637,fear
1465,surprise
14722,sad
1474,sad
14744,sad
14747,neutral
14786,sad
14789,fear
148,angry
1485,fear
14891,fear
14987,sad
15001,neutral
15012,angry
15040,neutral
1506,sad
15088,sad
15134,sad
15191,sad
15198,fear
15260,fear
15268,happy
15279,sad
15280,sad
1534,happy
15503,happy
15539,neutral
15544,surprise
15578,sad
15615,surprise
15622,angry
15663,sad
15668,sad
15678,angry
1576,neutral
15778,surprise
15859,angry
15870,angry
15881,angry
15921,fear
15950,angry
15984,happy
1599,neutral
15999,sad
16039,fear
1606,sad
16071,fear
16113,angry
16134,fear
16226,sad
16277,fear
16318,fear
16330,surprise
16346,surprise
16374,fear
16395,sad
16429,sad
16440,surprise
16450,happy
16486,fear
16489,sad
16501,neutral
16503,sad
16523,neutral
16539,sad
1654,fear
16559,happy
1657,sad
1660,angry
16609,sad
16632,angry
16674,surprise
16775,fear
16788,fear
16802,fear
16811,neutral
16830,angry
16915,sad
16930,sad
16954,neutral
16977,happy
16990,sad
17105,neutral
17107,fear
17114,fear
17180,fear
17191,fear
17213,sad
17217,happy
1722,happy
17236,fear
1727,happy
17314,sad
17334,sad
17369,neutral
17449,sad
17479,fear
17503,sad
17550,sad
17558,sad
1756,fear
17587,fear
17631,sad
17668,fear
17685,fear
17707,sad
17710,fear
17762,angry
17816,angry
17831,happy
17834,neutral
17901,fear
17930,fear
17932,neutral
17934,neutral
1796,sad
1799,sad
18006,sad
18010,fear
18068,happy
18073,surprise
18104,angry
18106,angry
18108,surprise
18117,fear
18148,neutral
18203,sad
18291,happy
18299,happy
18309,happy
18317,sad
18325,disgust
18336,sad
18364,surprise
1838,fear
18404,happy
18513,angry
18517,happy
18523,sad
18527,fear
18542,fear
18569,angry
1857,sad
18574,fear
18641,angry
18713,sad
1873,surprise
18753,sad
18757,sad
18763,fear
18905,angry
18908,fear
18911,surprise
18960,sad
18974,fear
18976,sad
18984,sad
19000,sad
19020,surprise
19064,neutral
19089,fear
19119,fear
19188,sad
19216,sad
19226,neutral
19235,fear
19252,sad
1929,fear
19349,neutral
1939,neutral
19454,neutral
19473,disgust
19497,fear
19559,angry
19599,fear
19612,happy
19644,neutral
19682,neutral
19740,fear
19754,neutral
19810,sad
19841,fear
1986,fear
19888,sad
19896,happy
19897,neutral
19995,fear
200,sad
20037,neutral
20058,sad
20062,sad
20083,fear
20135,fear
20194,fear
20214,sad
20265,happy
20337,neutral
20411,sad
20424,angry
20450,fear
20461,fear
2047,sad
20476,happy
20495,sad
20508,surprise
20526,fear
20579,sad
20598,angry
20617,surprise
20715,neutral
20831,neutral
20843,fear
20851,sad
20897,sad
20970,neutral
2098,sad
21,fear
21070,angry
21101,sad
21102,surprise
21227,fear
21230,sad
21250,fear
21269,happy
21280,fear
21352,sad
21360,sad
21387,surprise
21420,fear
21464,sad
21499,fear
21500,sad
21556,fear
21559,surprise
21598,surprise
21615,sad
21654,sad
21686,fear
21697,happy
2178,surprise
21833,fear
21858,fear
21877,sad
21946,neutral
21967,fear
22050,surprise
22074,angry
22102,sad
22130,fear
22166,surprise
2226,fear
22326,surprise
22349,happy
224,surprise
22458,angry
22485,sad
22520,surprise
22607,fear
22640,sad
22662,sad
22756,fear
22791,happy
22827,fear
22839,surprise
22840,sad
22917,neutral
22944,happy
22988,sad
22997,neutral
23038,sad
23083,sad
23100,surprise
23126,fear
23142,happy
23184,happy
23192,sad
23209,happy
23260,fear
23305,surprise
23332,sad
23362,neutral
23368,fear
23389,fear
23403,sad
23427,sad
23447,neutral
23463,fear
23477,angry
23517,surprise
23540,surprise
23561,fear
23566,fear
2357,angry
23718,surprise
23731,sad
23767,fear
23778,sad
2378,fear
23791,sad
2391,fear
24016,sad
24035,neutral
24088,fear
24089,fear
24131,surprise
2416,sad
24165,sad
24185,angry
24213,fear
24220,neutral
2426,surprise
24452,sad
24479,sad
24482,fear
24539,neutral
24554,happy
24562,surprise
24579,happy
24621,fear
24625,happy
24694,fear
24721,neutral
24753,fear
24763,neutral
24778,happy
24822,neutral
24880,fear
24948,neutral
24963,happy
24978,sad
24991,sad
25045,neutral
25046,fear
25061,angry
25074,fear
25108,surprise
25109,sad
25133,sad
25162,angry
25191,surprise
25202,sad
25220,fear
25242,fear
25247,sad
25298,sad
25306,neutral
25327,sad
25359,angry
25439,neutral
25481,neutral
25496,neutral
25555,neutral
25570,surprise
25577,sad
25590,sad
25605,fear
25621,fear
25638,sad
25647,angry
25710,fear
258,sad
25820,fear
25914,sad
2592,angry
2593,sad
26082,sad
26091,happy
26097,sad
26131,sad
26210,sad
26250,fear
26275,happy
26283,sad
26363,sad
26377,fear
26385,fear
26394,neutral
264,fear
26402,sad
26409,surprise
2641,fear
26454,angry
26469,surprise
2651,sad
2657,neutral
26582,sad
26726,sad
2681,sad
26842,fear
26895,fear
26916,fear
26927,angry
26973,fear
26980,sad
270,fear
27006,disgust
27077,fear
27094,sad
27098,fear
27103,angry
27145,angry
27300,fear
27308,angry
27359,happy
27363,fear
27369,sad
27488,fear
27503,angry
27509,fear
27591,sad
27635,fear
27709,sad
27764,sad
27772,sad
27806,sad
27846,fear
27868,fear
27889,surprise
2789,sad
27899,sad
27910,fear
27937,neutral
28050,angry
28101,fear
28189,neutral
28210,sad
28243,fear
28267,fear
28308,sad
28331,happy
28417,angry
28453,surprise
28503,fear
28515,fear
28548,fear
2858,sad
2860,neutral
28627,angry
28701,neutral
28704,fear
28724,fear
28729,sad
28734,sad
28859,happy
29005,fear
29026,fear
29027,fear
29043,fear
2906,fear
29068,fear
29126,neutral
29152,fear
29219,sad
2927,neutral
29284,fear
29285,sad
29291,happy
29315,angry
29327,sad
29349,surprise
29389,angry
29478,sad
29528,fear
29536,sad
29603,angry
29629,neutral
29674,angry
297,happy
29701,fear
29709,fear
29713,fear
29720,fear
29731,angry
29733,sad
29735,neutral
29738,neutral
29795,happy
29869,sad
2987,sad
29871,sad
2988,happy
29892,angry
29912,neutral
29924,sad
29990,fear
3000,happy
30062,happy
30074,sad
30196,happy
30206,sad
30237,fear
30253,sad
30316,surprise
30333,neutral
3036,sad
30482,fear
30564,sad
3057,sad
30594,surprise
30638,sad
30735,angry
30774,fear
30798,neutral
3087,sad
30936,sad
31007,neutral
31105,angry
31107,happy
31116,fear
3112,fear
31130,neutral
31157,fear
31159,fear
31188,fear
3124,fear
31286,fear
31330,sad
31341,sad
31357,fear
31375,angry
31395,happy
31398,fear
314,fear
31421,sad
31461,sad
31526,sad
31535,sad
31569,fear
31625,surprise
31638,sad
31655,sad
3170,surprise
31738,sad
31782,fear
31821,fear
31855,fear
31860,fear
31866,happy
31903,fear
31916,fear
31940,sad
31954,sad
31973,sad
31979,neutral
32076,neutral
32097,sad
32103,fear
32180,sad
32279,surprise
32323,surprise
32349,fear
32351,angry
32438,sad
32461,surprise
32463,neutral
32485,sad
32507,sad
32551,sad
32569,fear
32619,neutral
32623,angry
32642,fear
32682,neutral
32688,sad
3269,neutral
32692,neutral
32696,surprise
32758,fear
32766,sad
32799,sad
32829,sad
32876,sad
32879,fear
32889,angry
32931,angry
32940,fear
32941,neutral
32946,fear
3296,neutral
3297,sad
32996,fear
33007,angry
33051,sad
33097,fear
3314,neutral
33215,fear
33258,sad
33299,fear
33358,fear
33390,sad
33410,angry
33419,happy
33440,fear
33490,neutral
33519,happy
33535,sad
33548,fear
33559,angry
33587,fear
33608,sad
33617,sad
33644,happy
33673,surprise
33674,happy
33701,sad
33718,neutral
33806,angry
33855,sad
3391,fear
33919,fear
33940,fear
340,sad
3402,happy
34024,surprise
34063,neutral
3409,happy
34097,fear
341,happy
34100,surprise
34117,neutral
34120,happy
34143,angry
34201,fear
34277,happy
34325,fear
34356,angry
34382,sad
34396,happy
34415,sad
34462,fear
34465,happy
34522,happy
34545,fear
34613,neutral
34656,fear
34659,angry
34675,fear
3472,neutral
34730,happy
34755,surprise
34878,surprise
34897,neutral
34968,sad
34972,neutral
35022,fear
35120,fear
35151,surprise
35202,happy
35207,happy
35230,surprise
35238,fear
35250,happy
35257,sad
35279,neutral
35322,sad
35334,sad
35362,sad
35363,fear
35394,sad
35410,sad
35427,sad
35453,fear
35541,fear
35592,happy
35629,fear
3565,angry
35697,fear
35709,angry
3584,angry
35851,sad
3601,surprise
3645,sad
365,fear
3709,surprise
3714,angry
3719,sad
3722,angry
3736,neutral
3739,sad
3742,happy
3783,neutral
3785,neutral
3836,sad
3837,angry
3985,fear
4033,fear
4040,fear
4064,sad
4098,neutral
414,fear
418,fear
4200,surprise
4217,sad
4234,neutral
4296,sad
4308,fear
4316,surprise
4340,fear
4411,fear
4453,fear
4516,sad
452,happy
4523,fear
454,sad
4540,fear
4547,angry
460,sad
4650,surprise
4821,fear
483,sad
4858,fear
4901,happy
4917,neutral
4975,surprise
4979,sad
4986,fear
500,sad
5023,neutral
504,sad
507,surprise
5074,neutral
5097,fear
5117,angry
5184,sad
5222,surprise
5253,surprise
5263,fear
5283,sad
5360,sad
538,sad
546,sad
5472,angry
5514,surprise
5567,sad
5622,fear
5638,neutral
5654,sad
5717,angry
5736,surprise
5809,happy
5858,sad
5957,angry
5961,sad
5989,happy
5992,neutral
6035,neutral
6037,fear
6054,fear
6059,angry
6062,angry
6064,surprise
6091,fear
6106,happy
6152,happy
6153,fear
6176,angry
6179,neutral
6214,fear
6311,angry
6345,neutral
6346,happy
6366,surprise
6469,happy
6495,fear
6515,angry
6608,sad
6732,fear
6747,neutral
6808,fear
6814,fear
6876,sad
689,fear
6902,fear
6909,fear
6973,fear
6988,fear
7027,sad
7038,fear
7102,sad
712,sad
7129,happy
7146,sad
7150,fear
7158,sad
7182,surprise
7270,sad
7271,neutral
729,fear
73,fear
7302,surprise
7305,sad
7350,angry
7394,neutral
741,neutral
7517,angry
7542,happy
7580,angry
7681,surprise
7684,sad
7748,happy
7749,sad
7756,fear
7786,fear
7819,sad
7846,sad
7875,sad
7894,neutral
794,neutral
7980,angry
8035,fear
8040,fear
8043,happy
8067,angry
8119,sad
8163,neutral
8177,happy
8178,fear
8239,happy
8350,fear
8433,neutral
8454,sad
8474,fear
8481,sad
85,neutral
8556,happy
859,happy
8611,happy
8637,fear
8645,surprise
8672,sad
872,fear
8754,fear
8795,happy
8797,neutral
8818,surprise
886,sad
9037,fear
9040,angry
9101,fear
911,angry
9179,neutral
9205,fear
9232,surprise
9251,fear
9261,neutral
9281,fear
9302,sad
9333,sad
9369,fear
9370,angry
9474,sad
949,sad
9602,angry
9606,fear
9842,angry
9898,angry
10019,sad
10023,fear
10074,happy
10096,happy
10106,happy
10126,sad
10138,happy
10141,fear
1020,happy
10218,happy
10237,happy
10248,happy
10257,happy
1027,happy
10273,neutral
10276,happy
10312,happy
10317,happy
10344,happy
10362,happy
10367,happy
10370,happy
10432,happy
10456,surprise
10467,happy
10468,sad
10480,happy
10528,happy
10540,happy
10552,happy
1056,fear
10571,surprise
1058,happy
10622,happy
10638,sad
10640,happy
10644,happy
10647,sad
10683,happy
10703,sad
1074,happy
10770,neutral
10773,happy
10792,happy
1081,happy
10811,happy
10841,happy
10879,happy
10903,happy
10935,happy
10956,happy
10992,happy
11019,happy
1111,happy
11150,happy
11208,happy
1121,happy
11236,happy
1130,fear
11345,happy
11349,happy
11392,happy
1141,happy
11500,happy
11508,happy
11516,happy
1152,happy
11530,happy
11549,happy
11552,happy
11558,happy
11573,happy
11575,happy
11588,neutral
1159,happy
11594,happy
11604,neutral
11614,happy
11637,neutral
11646,happy
11658,happy
11717,happy
11733,happy
11763,happy
11766,happy
11772,happy
11785,happy
11793,happy
11808,happy
11814,happy
11819,happy
11835,happy
11842,happy
11850,happy
11885,happy
11927,happy
12011,happy
1202,happy
12024,happy
12098,happy
12120,happy
12129,happy
12141,happy
12191,happy
12239,happy
12257,happy
12284,happy
12321,happy
12329,happy
12349,happy
12359,happy
12376,happy
12379,happy
12381,happy
12410,happy
1246,happy
12487,happy
12492,sad
12497,surprise
12557,happy
12560,happy
12581,happy
12600,happy
12611,happy
12672,happy
12705,neutral
12725,happy
12729,happy
12772,happy
12776,happy
12789,happy
12861,happy
12904,happy
12936,angry
12951,happy
12956,happy
12957,happy
13037,happy
13073,happy
1309,happy
13105,happy
13108,sad
13127,happy
13139,happy
13151,happy
1316,happy
13204,happy
13228,happy
13283,happy
13317,neutral
13322,happy
1334,happy
13348,happy
13353,happy
13363,happy
13366,sad
13385,happy
1341,happy
13427,happy
13428,happy
13449,happy
13456,happy
13476,happy
13502,happy
13526,happy
13528,happy
13570,happy
13584,happy
13590,happy
13615,neutral
13618,happy
13655,happy
13703,happy
